year,month,state,city,crime_type,incidents,population
2023,8,Maharashtra,Nashik,Fraud,63,1473671
2023,8,Maharashtra,Nashik,Kidnapping,20,749517
2023,9,Maharashtra,Nashik,Assault,3,1178186
2023,9,Maharashtra,Nashik,Cyber Crime,69,391861
2023,9,Maharashtra,Nashik,Homicide,15,221274
2023,1,Maharashtra,Pune,Fraud,35,657915
2023,1,Maharashtra,Pune,Homicide,48,790673
2023,1,Maharashtra,Pune,Kidnapping,30,258882
2023,2,Maharashtra,Pune,Burglary,12,1478240
2023,2,Maharashtra,Pune,Kidnapping,57,1048716
2023,2,Maharashtra,Pune,Theft,22,1136705
2023,3,Maharashtra,Pune,Fraud,5,413809
2023,3,Maharashtra,Pune,Robbery,38,731314
2023,3,Maharashtra,Pune,Theft,22,666262
2023,5,Maharashtra,Pune,Kidnapping,10,406229
2023,5,Maharashtra,Pune,Robbery,62,174695
2023,5,Maharashtra,Pune,Theft,19,1288846
2023,10,Maharashtra,Pune,Assault,50,1353207
2023,10,Maharashtra,Pune,Cyber Crime,18,912022
2023,10,Maharashtra,Pune,Fraud,30,1101035
2023,12,Maharashtra,Pune,Burglary,44,123981
2023,12,Maharashtra,Pune,Homicide,29,836125
2023,12,Maharashtra,Pune,Robbery,2,664550
2023,3,Rajasthan,Jaipur,Burglary,73,685599
2023,3,Rajasthan,Jaipur,Homicide,61,663494
2023,3,Rajasthan,Jaipur,Kidnapping,60,173648
2023,5,Rajasthan,Jaipur,Cyber Crime,59,344933
2023,5,Rajasthan,Jaipur,Homicide,52,1302887
2023,5,Rajasthan,Jaipur,Theft,68,1283201
2023,7,Rajasthan,Jaipur,Burglary,44,1489200
2023,7,Rajasthan,Jaipur,Cyber Crime,28,824224
2023,7,Rajasthan,Jaipur,Kidnapping,53,994297
2023,8,Rajasthan,Jaipur,Burglary,7,1334413
2023,8,Rajasthan,Jaipur,Homicide,41,1311773
2023,8,Rajasthan,Jaipur,Robbery,38,797697
2023,9,Rajasthan,Jaipur,Burglary,15,721517
2023,9,Rajasthan,Jaipur,Fraud,40,300224
2023,9,Rajasthan,Jaipur,Kidnapping,65,689061
2023,11,Rajasthan,Jaipur,Burglary,62,553581
2023,11,Rajasthan,Jaipur,Fraud,39,734863
2023,11,Rajasthan,Jaipur,Kidnapping,34,274336
2023,1,Rajasthan,Jodhpur,Homicide,42,914184
2023,1,Rajasthan,Jodhpur,Robbery,33,677325
2023,1,Rajasthan,Jodhpur,Theft,36,870576
2023,2,Rajasthan,Jodhpur,Cyber Crime,23,1044661
2023,2,Rajasthan,Jodhpur,Fraud,30,420412
2023,2,Rajasthan,Jodhpur,Homicide,40,1254938
2023,3,Rajasthan,Jodhpur,Burglary,16,138183
2023,3,Rajasthan,Jodhpur,Fraud,75,1231100
2023,3,Rajasthan,Jodhpur,Robbery,50,875976
2023,4,Rajasthan,Jodhpur,Assault,7,574097
2023,4,Rajasthan,Jodhpur,Homicide,12,981023
2023,4,Rajasthan,Jodhpur,Theft,75,870888
2023,9,Rajasthan,Jodhpur,Burglary,49,973698
2023,9,Rajasthan,Jodhpur,Fraud,14,944529
2023,9,Rajasthan,Jodhpur,Theft,71,1445666
2023,11,Rajasthan,Jodhpur,Fraud,21,221910
2023,11,Rajasthan,Jodhpur,Homicide,35,693036
2023,11,Rajasthan,Jodhpur,Robbery,60,319974
2023,3,Rajasthan,Udaipur,Kidnapping,53,527356
2023,3,Rajasthan,Udaipur,Robbery,61,1225648
2023,3,Rajasthan,Udaipur,Theft,51,129048
2023,5,Rajasthan,Udaipur,Burglary,68,1182025
2023,5,Rajasthan,Udaipur,Homicide,33,1326806
2023,5,Rajasthan,Udaipur,Robbery,9,1087905
2023,7,Rajasthan,Udaipur,Assault,34,1175832
2023,7,Rajasthan,Udaipur,Fraud,49,205966
2023,7,Rajasthan,Udaipur,Robbery,66,216237
2023,10,Rajasthan,Udaipur,Assault,62,982154
2023,10,Rajasthan,Udaipur,Burglary,54,501551
2023,10,Rajasthan,Udaipur,Homicide,21,957516
2023,11,Rajasthan,Udaipur,Assault,71,792514
2023,11,Rajasthan,Udaipur,Kidnapping,46,1039836
2023,11,Rajasthan,Udaipur,Robbery,50,241111
2023,12,Rajasthan,Udaipur,Burglary,18,1449931
2023,12,Rajasthan,Udaipur,Fraud,12,560328
2023,12,Rajasthan,Udaipur,Homicide,26,829075
2023,4,Tamil Nadu,Coimbatore,Assault,49,401014
2023,4,Tamil Nadu,Coimbatore,Kidnapping,28,184422
2023,4,Tamil Nadu,Coimbatore,Theft,9,789573
2023,6,Tamil Nadu,Coimbatore,Assault,13,946215
2023,6,Tamil Nadu,Coimbatore,Cyber Crime,45,240928
2023,6,Tamil Nadu,Coimbatore,Theft,31,1262676
2023,7,Tamil Nadu,Coimbatore,Cyber Crime,52,926520
2023,7,Tamil Nadu,Coimbatore,Homicide,72,918116
2023,7,Tamil Nadu,Coimbatore,Theft,72,1099600
2023,9,Tamil Nadu,Coimbatore,Cyber Crime,48,454572
2023,9,Tamil Nadu,Coimbatore,Fraud,60,1024214
2023,9,Tamil Nadu,Coimbatore,Kidnapping,58,798752
2023,10,Tamil Nadu,Coimbatore,Assault,12,1024614
2023,10,Tamil Nadu,Coimbatore,Burglary,25,1263059
2023,10,Tamil Nadu,Coimbatore,Kidnapping,29,1304499
2023,11,Tamil Nadu,Coimbatore,Cyber Crime,64,1379971
2023,11,Tamil Nadu,Coimbatore,Kidnapping,62,370978
2023,11,Tamil Nadu,Coimbatore,Theft,26,1419834
2023,4,Tamil Nadu,Madurai,Kidnapping,32,1051386
2023,4,Tamil Nadu,Madurai,Robbery,33,1084858
2023,4,Tamil Nadu,Madurai,Theft,63,477038
2023,5,Tamil Nadu,Madurai,Fraud,11,1180285
2023,5,Tamil Nadu,Madurai,Homicide,44,1240283
2023,5,Tamil Nadu,Madurai,Theft,44,696234
2023,8,Tamil Nadu,Madurai,Homicide,5,1218375
2023,8,Tamil Nadu,Madurai,Robbery,61,798153
2023,8,Tamil Nadu,Madurai,Theft,25,1236779
2023,9,Tamil Nadu,Madurai,Assault,70,936039
2023,9,Tamil Nadu,Madurai,Homicide,17,282133
2023,9,Tamil Nadu,Madurai,Robbery,50,1011551
2023,11,Tamil Nadu,Madurai,Kidnapping,40,510037
2023,11,Tamil Nadu,Madurai,Robbery,5,1092599
2023,11,Tamil Nadu,Madurai,Theft,9,327160
2023,12,Tamil Nadu,Madurai,Cyber Crime,47,827538
2023,12,Tamil Nadu,Madurai,Homicide,44,1101624
2023,12,Tamil Nadu,Madurai,Robbery,15,1439239
2023,1,Tamil Nadu,Tiruchirappalli,Burglary,13,975326
2023,1,Tamil Nadu,Tiruchirappalli,Homicide,50,201858
2023,1,Tamil Nadu,Tiruchirappalli,Theft,66,1489338
2023,4,Tamil Nadu,Tiruchirappalli,Cyber Crime,8,1069632
2023,4,Tamil Nadu,Tiruchirappalli,Homicide,44,1411697
2023,4,Tamil Nadu,Tiruchirappalli,Robbery,75,628492
2023,6,Tamil Nadu,Tiruchirappalli,Homicide,12,647382
2023,6,Tamil Nadu,Tiruchirappalli,Kidnapping,4,329137
2023,6,Tamil Nadu,Tiruchirappalli,Theft,42,106255
2023,10,Tamil Nadu,Tiruchirappalli,Burglary,33,878915
2023,10,Tamil Nadu,Tiruchirappalli,Fraud,54,1311710
2023,10,Tamil Nadu,Tiruchirappalli,Kidnapping,40,1490613
2023,11,Tamil Nadu,Tiruchirappalli,Burglary,62,174705
2023,11,Tamil Nadu,Tiruchirappalli,Robbery,12,529433
2023,11,Tamil Nadu,Tiruchirappalli,Theft,8,938909
2023,12,Tamil Nadu,Tiruchirappalli,Burglary,39,439453
2023,12,Tamil Nadu,Tiruchirappalli,Kidnapping,22,1176322
2023,12,Tamil Nadu,Tiruchirappalli,Theft,28,1364118
2023,1,Telangana,Hyderabad,Burglary,18,791371
2023,1,Telangana,Hyderabad,Robbery,33,210678
2023,1,Telangana,Hyderabad,Theft,41,1102680
2023,5,Telangana,Hyderabad,Assault,53,1222133
2023,5,Telangana,Hyderabad,Cyber Crime,24,483658
2023,5,Telangana,Hyderabad,Theft,49,267088
2023,6,Telangana,Hyderabad,Assault,18,193595
2023,6,Telangana,Hyderabad,Cyber Crime,57,214133
2023,6,Telangana,Hyderabad,Homicide,19,1434907
2023,8,Telangana,Hyderabad,Fraud,21,695158
2023,8,Telangana,Hyderabad,Robbery,29,1139321
2023,8,Telangana,Hyderabad,Theft,67,790802
2023,11,Telangana,Hyderabad,Burglary,45,112958
2023,11,Telangana,Hyderabad,Kidnapping,12,484417
2023,11,Telangana,Hyderabad,Robbery,65,1456247
2023,12,Telangana,Hyderabad,Fraud,31,1092370
2023,12,Telangana,Hyderabad,Homicide,31,1063916
2023,12,Telangana,Hyderabad,Kidnapping,18,1310661
2023,1,Telangana,Karimnagar,Kidnapping,20,646699
2023,1,Telangana,Karimnagar,Robbery,55,1278397
2023,1,Telangana,Karimnagar,Theft,70,985073
2023,2,Telangana,Karimnagar,Assault,65,1156496
2023,2,Telangana,Karimnagar,Kidnapping,70,690407
2023,2,Telangana,Karimnagar,Theft,22,130889
2023,3,Telangana,Karimnagar,Assault,36,102083
2023,3,Telangana,Karimnagar,Fraud,65,326627
2023,3,Telangana,Karimnagar,Robbery,24,1495706
2023,5,Telangana,Karimnagar,Fraud,38,784121
2023,5,Telangana,Karimnagar,Homicide,64,447439
2023,5,Telangana,Karimnagar,Theft,49,673795
2023,6,Telangana,Karimnagar,Burglary,57,1084669
2023,6,Telangana,Karimnagar,Cyber Crime,12,209311
2023,6,Telangana,Karimnagar,Theft,26,1065665
2023,9,Telangana,Karimnagar,Assault,22,1108932
2023,9,Telangana,Karimnagar,Cyber Crime,19,1319658
2023,9,Telangana,Karimnagar,Kidnapping,11,1242643
2023,2,Telangana,Warangal,Burglary,42,557590
2023,2,Telangana,Warangal,Cyber Crime,11,981654
2023,2,Telangana,Warangal,Fraud,48,627685
2023,5,Telangana,Warangal,Cyber Crime,32,1320000
2023,5,Telangana,Warangal,Fraud,39,1486202
2023,5,Telangana,Warangal,Robbery,20,1108867
2023,7,Telangana,Warangal,Fraud,12,1345671
2023,7,Telangana,Warangal,Homicide,22,1142784
2023,7,Telangana,Warangal,Robbery,59,958652
2023,9,Telangana,Warangal,Burglary,68,163161
2023,9,Telangana,Warangal,Cyber Crime,55,957805
2023,9,Telangana,Warangal,Fraud,67,800762
2023,11,Telangana,Warangal,Burglary,13,498239
2023,11,Telangana,Warangal,Cyber Crime,28,643179
2023,11,Telangana,Warangal,Homicide,46,309374
2023,12,Telangana,Warangal,Assault,46,966242
2023,12,Telangana,Warangal,Kidnapping,18,1466067
2023,12,Telangana,Warangal,Theft,59,1122655
2023,2,Uttar Pradesh,Lucknow,Burglary,32,1393598
2023,2,Uttar Pradesh,Lucknow,Fraud,40,1421242
2023,2,Uttar Pradesh,Lucknow,Theft,49,280497
2023,4,Uttar Pradesh,Lucknow,Assault,71,408593
2023,4,Uttar Pradesh,Lucknow,Fraud,46,1231623
2023,4,Uttar Pradesh,Lucknow,Robbery,34,1042461
2023,5,Uttar Pradesh,Lucknow,Assault,18,527803
2023,5,Uttar Pradesh,Lucknow,Cyber Crime,51,1100838
2023,5,Uttar Pradesh,Lucknow,Kidnapping,48,338949
2023,6,Uttar Pradesh,Lucknow,Cyber Crime,56,973399
2023,6,Uttar Pradesh,Lucknow,Kidnapping,62,1417882
2023,6,Uttar Pradesh,Lucknow,Theft,53,1112537
2023,9,Uttar Pradesh,Lucknow,Assault,15,1430474
2023,9,Uttar Pradesh,Lucknow,Fraud,4,1280644
2023,9,Uttar Pradesh,Lucknow,Homicide,15,448507
2023,10,Uttar Pradesh,Lucknow,Assault,35,122722
2023,10,Uttar Pradesh,Lucknow,Cyber Crime,17,569251
2023,10,Uttar Pradesh,Lucknow,Robbery,19,1043467
2023,2,Uttar Pradesh,Noida,Burglary,51,585171
2023,2,Uttar Pradesh,Noida,Homicide,73,1399933
2023,2,Uttar Pradesh,Noida,Kidnapping,9,1316858
2023,3,Uttar Pradesh,Noida,Assault,61,788001
2023,3,Uttar Pradesh,Noida,Burglary,43,1145649
2023,3,Uttar Pradesh,Noida,Robbery,37,1247309
2023,5,Uttar Pradesh,Noida,Assault,46,581485
2023,5,Uttar Pradesh,Noida,Cyber Crime,22,192773
2023,5,Uttar Pradesh,Noida,Theft,45,345762
2023,7,Uttar Pradesh,Noida,Kidnapping,24,240592
2023,7,Uttar Pradesh,Noida,Robbery,14,849915
2023,7,Uttar Pradesh,Noida,Theft,30,553284
2023,9,Uttar Pradesh,Noida,Burglary,36,234525
2023,9,Uttar Pradesh,Noida,Cyber Crime,40,615296
2023,9,Uttar Pradesh,Noida,Homicide,14,340283
2023,12,Uttar Pradesh,Noida,Assault,39,1438476
2023,12,Uttar Pradesh,Noida,Burglary,72,467965
2023,12,Uttar Pradesh,Noida,Cyber Crime,3,623807
2023,1,Uttar Pradesh,Varanasi,Fraud,53,251545
2023,1,Uttar Pradesh,Varanasi,Robbery,33,1235417
2023,1,Uttar Pradesh,Varanasi,Theft,7,769216
2023,2,Uttar Pradesh,Varanasi,Fraud,48,244673
2023,2,Uttar Pradesh,Varanasi,Homicide,26,125605
2023,2,Uttar Pradesh,Varanasi,Robbery,61,279272
2023,8,Uttar Pradesh,Varanasi,Burglary,59,1023955
2023,8,Uttar Pradesh,Varanasi,Kidnapping,48,497976
2023,8,Uttar Pradesh,Varanasi,Robbery,40,325614
2023,9,Uttar Pradesh,Varanasi,Assault,55,456153
2023,9,Uttar Pradesh,Varanasi,Burglary,36,547178
2023,9,Uttar Pradesh,Varanasi,Kidnapping,12,971848
2023,10,Uttar Pradesh,Varanasi,Burglary,63,1369546
2023,10,Uttar Pradesh,Varanasi,Fraud,31,713106
2023,10,Uttar Pradesh,Varanasi,Theft,21,987999
2023,11,Uttar Pradesh,Varanasi,Burglary,5,589040
2023,11,Uttar Pradesh,Varanasi,Fraud,51,1232662
2023,11,Uttar Pradesh,Varanasi,Kidnapping,22,113410
2023,2,West Bengal,Durgapur,Assault,14,931610
2023,2,West Bengal,Durgapur,Burglary,22,294161
2023,2,West Bengal,Durgapur,Kidnapping,55,1265701
2023,4,West Bengal,Durgapur,Burglary,29,935558
2023,4,West Bengal,Durgapur,Homicide,58,952411
2023,4,West Bengal,Durgapur,Theft,48,333033
2023,5,West Bengal,Durgapur,Burglary,59,136862
2023,5,West Bengal,Durgapur,Cyber Crime,32,810568
2023,5,West Bengal,Durgapur,Homicide,45,700719
2023,6,West Bengal,Durgapur,Cyber Crime,45,142936
2023,6,West Bengal,Durgapur,Fraud,20,603418
2023,6,West Bengal,Durgapur,Homicide,62,561423
2023,11,West Bengal,Durgapur,Fraud,22,1171259
2023,11,West Bengal,Durgapur,Kidnapping,42,937807
2023,11,West Bengal,Durgapur,Robbery,56,587991
2023,12,West Bengal,Durgapur,Burglary,65,836453
2023,12,West Bengal,Durgapur,Homicide,18,1432642
2023,12,West Bengal,Durgapur,Theft,29,795289
2023,2,West Bengal,Howrah,Assault,52,149052
2023,2,West Bengal,Howrah,Homicide,13,997798
2023,2,West Bengal,Howrah,Theft,31,1241807
2023,3,West Bengal,Howrah,Fraud,18,1050537
2023,3,West Bengal,Howrah,Kidnapping,9,906357
2023,3,West Bengal,Howrah,Robbery,13,379437
2023,5,West Bengal,Howrah,Cyber Crime,53,484981
2023,5,West Bengal,Howrah,Fraud,36,1372472
2023,5,West Bengal,Howrah,Theft,60,465808
2023,6,West Bengal,Howrah,Burglary,50,198720
2023,6,West Bengal,Howrah,Fraud,39,616949
2023,6,West Bengal,Howrah,Kidnapping,74,411691
2023,9,West Bengal,Howrah,Assault,63,970944
2023,9,West Bengal,Howrah,Burglary,22,919868
2023,9,West Bengal,Howrah,Kidnapping,13,1194717
2023,11,West Bengal,Howrah,Cyber Crime,60,536366
2023,11,West Bengal,Howrah,Fraud,9,602562
2023,11,West Bengal,Howrah,Theft,9,557064
2023,1,West Bengal,Kolkata,Burglary,14,390369
2023,1,West Bengal,Kolkata,Cyber Crime,42,1266416
2023,1,West Bengal,Kolkata,Kidnapping,12,941218
2023,2,West Bengal,Kolkata,Cyber Crime,33,507581
2023,2,West Bengal,Kolkata,Homicide,3,346752
2023,2,West Bengal,Kolkata,Theft,7,1374694
2023,4,West Bengal,Kolkata,Burglary,33,645274
2023,4,West Bengal,Kolkata,Robbery,40,770743
2023,4,West Bengal,Kolkata,Theft,46,1030687
2023,7,West Bengal,Kolkata,Cyber Crime,72,934897
2023,7,West Bengal,Kolkata,Fraud,35,242872
2023,7,West Bengal,Kolkata,Robbery,39,1168521
2023,9,West Bengal,Kolkata,Burglary,14,1245837
2023,9,West Bengal,Kolkata,Fraud,60,579875
2023,9,West Bengal,Kolkata,Theft,45,253671
2023,10,West Bengal,Kolkata,Burglary,62,1141069
2023,10,West Bengal,Kolkata,Fraud,10,990924
2023,10,West Bengal,Kolkata,Theft,10,1159852
2024,3,Delhi,Dwarka,Burglary,19,1112477
2024,3,Delhi,Dwarka,Cyber Crime,68,1106270
2024,3,Delhi,Dwarka,Fraud,64,1169600
2024,5,Delhi,Dwarka,Cyber Crime,45,675111
2024,5,Delhi,Dwarka,Fraud,12,846456
2024,5,Delhi,Dwarka,Robbery,13,1490471
2024,7,Delhi,Dwarka,Assault,56,1485717
2024,7,Delhi,Dwarka,Kidnapping,8,672134
2024,7,Delhi,Dwarka,Robbery,41,169190
2024,8,Delhi,Dwarka,Kidnapping,31,457267
2024,8,Delhi,Dwarka,Robbery,14,219902
2024,8,Delhi,Dwarka,Theft,34,806201
2024,10,Delhi,Dwarka,Burglary,29,1234299
2024,10,Delhi,Dwarka,Cyber Crime,51,477508
2024,10,Delhi,Dwarka,Homicide,29,844279
2024,11,Delhi,Dwarka,Cyber Crime,59,336945
2024,11,Delhi,Dwarka,Fraud,53,323507
2024,11,Delhi,Dwarka,Robbery,34,108341
2024,1,Delhi,New Delhi,Fraud,33,989518
2024,1,Delhi,New Delhi,Robbery,53,1348658
2024,1,Delhi,New Delhi,Theft,18,285925
2024,2,Delhi,New Delhi,Assault,17,175290
2024,2,Delhi,New Delhi,Burglary,58,355465
2024,2,Delhi,New Delhi,Robbery,36,522196
2024,4,Delhi,New Delhi,Burglary,31,766066
2024,4,Delhi,New Delhi,Homicide,5,802156
2024,4,Delhi,New Delhi,Theft,18,1059493
2024,6,Delhi,New Delhi,Burglary,27,1438051
2024,6,Delhi,New Delhi,Fraud,63,1197947
2024,6,Delhi,New Delhi,Robbery,76,164769
2024,7,Delhi,New Delhi,Assault,51,458554
2024,7,Delhi,New Delhi,Burglary,66,1443612
2024,7,Delhi,New Delhi,Robbery,40,425922
2024,9,Delhi,New Delhi,Burglary,47,535134
2024,9,Delhi,New Delhi,Fraud,76,666418
2024,9,Delhi,New Delhi,Homicide,57,921054
2024,1,Delhi,Rohini,Fraud,35,958835
2024,1,Delhi,Rohini,Kidnapping,37,265155
2024,1,Delhi,Rohini,Robbery,15,715702
2024,3,Delhi,Rohini,Burglary,31,1333687
2024,3,Delhi,Rohini,Kidnapping,8,1419520
2024,3,Delhi,Rohini,Theft,27,160102
2024,6,Delhi,Rohini,Cyber Crime,61,1257223
2024,6,Delhi,Rohini,Fraud,29,1344169
2024,6,Delhi,Rohini,Robbery,64,839194
2024,9,Delhi,Rohini,Burglary,41,1071997
2024,9,Delhi,Rohini,Kidnapping,15,952693
2024,9,Delhi,Rohini,Robbery,47,541797
2024,11,Delhi,Rohini,Kidnapping,36,530167
2024,11,Delhi,Rohini,Robbery,52,773938
2024,11,Delhi,Rohini,Theft,48,1470506
2024,12,Delhi,Rohini,Fraud,52,1437450
2024,12,Delhi,Rohini,Kidnapping,62,584374
2024,12,Delhi,Rohini,Robbery,27,421097
2024,3,Gujarat,Ahmedabad,Burglary,65,167234
2024,3,Gujarat,Ahmedabad,Homicide,4,626203
2024,3,Gujarat,Ahmedabad,Kidnapping,71,841298
2024,4,Gujarat,Ahmedabad,Homicide,27,941411
2024,4,Gujarat,Ahmedabad,Kidnapping,40,1155722
2024,4,Gujarat,Ahmedabad,Theft,10,127324
2024,6,Gujarat,Ahmedabad,Assault,61,1146561
2024,6,Gujarat,Ahmedabad,Cyber Crime,32,781153
2024,6,Gujarat,Ahmedabad,Robbery,48,1276250
2024,8,Gujarat,Ahmedabad,Assault,28,451109
2024,8,Gujarat,Ahmedabad,Homicide,47,748405
2024,8,Gujarat,Ahmedabad,Theft,56,791042
2024,9,Gujarat,Ahmedabad,Cyber Crime,4,1106812
2024,9,Gujarat,Ahmedabad,Homicide,4,1038904
2024,9,Gujarat,Ahmedabad,Robbery,11,1232331
2024,11,Gujarat,Ahmedabad,Burglary,18,866879
2024,11,Gujarat,Ahmedabad,Homicide,33,799377
2024,11,Gujarat,Ahmedabad,Kidnapping,60,1087485
2024,3,Gujarat,Surat,Cyber Crime,37,858516
2024,3,Gujarat,Surat,Fraud,48,782715
2024,3,Gujarat,Surat,Theft,31,829321
2024,4,Gujarat,Surat,Fraud,58,1089389
2024,4,Gujarat,Surat,Homicide,52,838722
2024,4,Gujarat,Surat,Kidnapping,45,1171593
2024,7,Gujarat,Surat,Assault,6,1059449
2024,7,Gujarat,Surat,Homicide,19,920261
2024,7,Gujarat,Surat,Robbery,37,1436230
2024,8,Gujarat,Surat,Burglary,5,608942
2024,8,Gujarat,Surat,Kidnapping,52,155587
2024,8,Gujarat,Surat,Theft,9,672839
2024,9,Gujarat,Surat,Cyber Crime,39,307921
2024,9,Gujarat,Surat,Homicide,30,1116439
2024,9,Gujarat,Surat,Theft,17,1109515
2024,10,Gujarat,Surat,Assault,27,881691
2024,10,Gujarat,Surat,Homicide,40,360135
2024,10,Gujarat,Surat,Theft,38,1185964
2024,3,Gujarat,Vadodara,Burglary,10,174511
2024,3,Gujarat,Vadodara,Homicide,18,1003230
2024,3,Gujarat,Vadodara,Kidnapping,50,644322
2024,4,Gujarat,Vadodara,Burglary,54,882844
2024,4,Gujarat,Vadodara,Kidnapping,50,1296043
2024,4,Gujarat,Vadodara,Theft,54,1212833
2024,6,Gujarat,Vadodara,Cyber Crime,53,117089
2024,6,Gujarat,Vadodara,Fraud,41,538234
2024,6,Gujarat,Vadodara,Homicide,35,1436172
2024,7,Gujarat,Vadodara,Burglary,8,166595
2024,7,Gujarat,Vadodara,Homicide,51,446935
2024,7,Gujarat,Vadodara,Kidnapping,16,575349
2024,8,Gujarat,Vadodara,Homicide,3,740713
2024,8,Gujarat,Vadodara,Robbery,43,242132
2024,8,Gujarat,Vadodara,Theft,40,912099
2024,12,Gujarat,Vadodara,Homicide,57,1028354
2024,12,Gujarat,Vadodara,Kidnapping,27,1098044
2024,12,Gujarat,Vadodara,Theft,14,505931
2024,2,Karnataka,Bengaluru,Assault,50,1062213
2024,2,Karnataka,Bengaluru,Homicide,40,377321
2024,2,Karnataka,Bengaluru,Kidnapping,16,154420
2024,5,Karnataka,Bengaluru,Assault,52,1042508
2024,5,Karnataka,Bengaluru,Kidnapping,55,390435
2024,5,Karnataka,Bengaluru,Robbery,18,860446
2024,6,Karnataka,Bengaluru,Cyber Crime,62,1307531
2024,6,Karnataka,Bengaluru,Kidnapping,8,505226
2024,6,Karnataka,Bengaluru,Theft,32,326955
2024,8,Karnataka,Bengaluru,Fraud,81,777168
2024,8,Karnataka,Bengaluru,Robbery,7,899118
2024,8,Karnataka,Bengaluru,Theft,35,1409697
2024,10,Karnataka,Bengaluru,Cyber Crime,75,1303009
2024,10,Karnataka,Bengaluru,Fraud,76,1036491
2024,10,Karnataka,Bengaluru,Robbery,64,1456862
2024,12,Karnataka,Bengaluru,Cyber Crime,12,499189
2024,12,Karnataka,Bengaluru,Kidnapping,22,1231896
2024,12,Karnataka,Bengaluru,Robbery,12,1203656
2024,1,Karnataka,Mangaluru,Burglary,36,326164
2024,1,Karnataka,Mangaluru,Cyber Crime,41,796433
2024,1,Karnataka,Mangaluru,Fraud,62,1153895
2024,4,Karnataka,Mangaluru,Assault,5,1481597
2024,4,Karnataka,Mangaluru,Homicide,62,1451636
2024,4,Karnataka,Mangaluru,Robbery,61,1008953
2024,5,Karnataka,Mangaluru,Assault,24,362720
2024,5,Karnataka,Mangaluru,Homicide,47,1064135
2024,5,Karnataka,Mangaluru,Theft,29,353436
2024,8,Karnataka,Mangaluru,Burglary,67,1271345
2024,8,Karnataka,Mangaluru,Cyber Crime,6,453904
2024,8,Karnataka,Mangaluru,Fraud,50,861027
2024,9,Karnataka,Mangaluru,Assault,13,901901
2024,9,Karnataka,Mangaluru,Burglary,7,168729
2024,9,Karnataka,Mangaluru,Homicide,55,1207026
2024,12,Karnataka,Mangaluru,Assault,38,1098130
2024,12,Karnataka,Mangaluru,Robbery,52,194227
2024,12,Karnataka,Mangaluru,Theft,56,1287363
2024,1,Karnataka,Mysuru,Assault,78,493738
2024,1,Karnataka,Mysuru,Cyber Crime,32,212475
2024,1,Karnataka,Mysuru,Robbery,45,1326954
2024,2,Karnataka,Mysuru,Assault,56,1009900
2024,2,Karnataka,Mysuru,Kidnapping,31,576181
2024,2,Karnataka,Mysuru,Theft,9,733520
2024,6,Karnataka,Mysuru,Assault,36,1270317
2024,6,Karnataka,Mysuru,Fraud,58,1422727
2024,6,Karnataka,Mysuru,Kidnapping,10,947792
2024,7,Karnataka,Mysuru,Burglary,49,965615
2024,7,Karnataka,Mysuru,Homicide,29,249926
2024,7,Karnataka,Mysuru,Robbery,50,314971
2024,8,Karnataka,Mysuru,Assault,24,847417
2024,8,Karnataka,Mysuru,Fraud,24,434529
2024,8,Karnataka,Mysuru,Homicide,52,1310900
2024,9,Karnataka,Mysuru,Assault,58,1072307
2024,9,Karnataka,Mysuru,Robbery,62,1430018
2024,9,Karnataka,Mysuru,Theft,64,132175
2024,1,Kerala,Kochi,Fraud,23,1159102
2024,1,Kerala,Kochi,Homicide,58,242448
2024,1,Kerala,Kochi,Theft,5,1297095
2024,2,Kerala,Kochi,Fraud,36,1462701
2024,2,Kerala,Kochi,Kidnapping,33,259102
2024,2,Kerala,Kochi,Theft,53,1082603
2024,4,Kerala,Kochi,Burglary,71,1108163
2024,4,Kerala,Kochi,Cyber Crime,46,917139
2024,4,Kerala,Kochi,Fraud,11,198824
2024,5,Kerala,Kochi,Burglary,23,1138305
2024,5,Kerala,Kochi,Homicide,52,931777
2024,5,Kerala,Kochi,Kidnapping,12,1291840
2024,9,Kerala,Kochi,Homicide,12,761394
2024,9,Kerala,Kochi,Robbery,73,406804
2024,9,Kerala,Kochi,Theft,39,797821
2024,10,Kerala,Kochi,Homicide,54,846353
2024,10,Kerala,Kochi,Kidnapping,30,602746
2024,10,Kerala,Kochi,Robbery,24,1038936
2024,2,Kerala,Kozhikode,Cyber Crime,13,1252928
2024,2,Kerala,Kozhikode,Homicide,28,295218
2024,2,Kerala,Kozhikode,Theft,72,1208533
2024,5,Kerala,Kozhikode,Assault,66,941933
2024,5,Kerala,Kozhikode,Homicide,73,1299684
2024,5,Kerala,Kozhikode,Kidnapping,59,1168365
2024,9,Kerala,Kozhikode,Assault,56,1231725
2024,9,Kerala,Kozhikode,Fraud,54,1066682
2024,9,Kerala,Kozhikode,Theft,44,1454731
2024,10,Kerala,Kozhikode,Cyber Crime,42,787990
2024,10,Kerala,Kozhikode,Kidnapping,23,626418
2024,10,Kerala,Kozhikode,Theft,21,1337482
2024,11,Kerala,Kozhikode,Burglary,30,852693
2024,11,Kerala,Kozhikode,Fraud,7,830041
2024,11,Kerala,Kozhikode,Theft,51,714013
2024,12,Kerala,Kozhikode,Assault,71,964626
2024,12,Kerala,Kozhikode,Homicide,6,1453318
2024,12,Kerala,Kozhikode,Theft,44,411083
2024,3,Kerala,Thiruvananthapuram,Fraud,25,235130
